city,osmid,length_m,highway_type,lanes,speed_limit,is_oneway,intersection_density,highway_risk_score,poi_schools,poi_hospitals,poi_markets,poi_bus_stops,poi_fuel,poi_total,annual_rainfall_mm,avg_temp_c,fog_days_per_year,pop_density_km2,urban_share_pct,risk_road_type,risk_intersection,risk_poi,risk_lanes_speed,risk_score_raw,is_blackspot,expected_accident_rate,expected_accidents,intersection_multiplier,poi_multiplier,adjusted_accidents,accidents_per_500m,rf_risk_score,xgb_risk_score,predicted_label,cat_risk_score,cat_predicted,xgb_risk_score_v2,xgb_predicted_v2,morth_predicted,mismatch_category,osmid_str,lat,lon
Delhi,214544313,50.6,residential,1,40,0,41,2,0,0,0,2,0,2.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.09108,1.8,1.1,0.1803384,1.782,0.0038605694983133,6.3603748e-06,0,0.0,0,0.013253555,0,0,Safe (Both Agree),214544313,28.6203,77.01353
Delhi,422614404,52.6,residential,1,40,0,21,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.09468,1.8,1.0,0.170424,1.6199999999999997,0.0026413726730517,8.1462085e-06,0,0.0,0,0.06491364,0,0,Safe (Both Agree),422614404,28.82197,77.18806
Pune,1119554637,26.7,residential,1,40,0,7,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.04806,1.56,1.0,0.0749736,0.7497360000000002,0.0006574654889526,1.0396031e-06,0,0.0,0,0.00557906,0,0,Safe (Both Agree),1119554637,18.51173,73.95238
Delhi,1242732132,89.5,living_street,1,40,0,69,1,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.0,0.0895,1.8,1.0,0.1611,0.9,0.0002360564731191,7.750126e-06,0,0.0,0,0.0018322609,0,0,Safe (Both Agree),1242732132,28.59639,77.00426
Pune,1118607590,57.6,residential,1,40,0,31,2,0,0,0,0,2,1.6,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.10368,1.8,1.08,0.20155392,1.7496000000000005,0.0039812790396387,1.3959657e-05,0,0.0,0,0.25115517,0,0,Safe (Both Agree),1118607590,18.5329,73.93184
Pune,"[1116741250, 1116741251]",126.6,residential,1,40,0,11,2,1,3,0,0,1,5.9,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,1.8,0.22788,1.8,1.295,0.53118828,2.0979,0.0134662401252034,2.9283237e-05,0,0.0,0,0.21056193,0,0,Safe (Both Agree),"[1116741250, 1116741251]",18.51713,73.87456
Delhi,1072194073,48.2,residential,1,40,0,40,2,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.08676,1.8,1.06,0.16553808,1.6553808,0.000473467599038,4.6334744e-06,0,0.0,0,0.007100962,0,0,Safe (Both Agree),1072194073,28.73882,77.18263
Delhi,171687602,20.3,residential,1,40,0,76,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0365399999999999,1.8,1.0,0.065772,0.6577199999999999,7.232385903773035e-05,6.9889927e-07,0,0.0,0,5.1720872e-05,0,0,Safe (Both Agree),171687602,28.71673,77.0802
Pune,585475888,943.5,tertiary,1,40,0,0,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,3.4,3.2079,1.0,1.0,3.2079,1.7,0.0155670123988381,9.245099e-06,0,0.0,0,0.26144707,0,0,Safe (Both Agree),585475888,18.18423,74.64551
Pune,610757429,267.5,tertiary,1,40,0,2,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,3.4,0.9095,1.16,1.0,1.0550199999999998,1.9719999999999995,0.0094495547903274,1.1437626e-05,0,0.0,0,0.26614076,0,0,Safe (Both Agree),610757429,18.99155,73.92547
Delhi,423534469,18.9,residential,1,40,0,44,2,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0340199999999999,1.8,1.06,0.06491016,0.6491016,7.518222484543644e-05,7.7221625e-07,0,0.0,0,0.00020196126,0,0,Safe (Both Agree),423534469,28.68486,77.06184
Pune,53154240,137.2,residential,1,40,0,9,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.2469599999999999,1.72,1.0,0.4247711999999999,1.548,0.0131774999417586,1.575943e-05,0,0.0,0,0.4252501,0,0,Safe (Both Agree),53154240,18.5008,73.88646
Delhi,423286311,13.6,residential,1,40,0,37,2,0,1,0,4,0,5.2,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.02448,1.8,1.26,0.05552064,0.5552064000000001,0.0018867536478689,1.0343036e-06,0,0.0,0,0.00025000647,0,0,Safe (Both Agree),423286311,28.66344,77.28239
Pune,435765174,22.1,residential,1,40,0,15,2,0,2,0,0,0,2.4,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.03978,1.8,1.12,0.08019648,0.8019648,0.0020660093161283,1.49221e-06,0,0.0,0,0.0015223433,0,0,Safe (Both Agree),435765174,18.46159,73.77617
Pune,294712093,114.3,residential,1,40,0,23,2,0,1,0,0,0,1.2,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.20574,1.8,1.06,0.39255192,1.7172,0.0034877894890555,1.695532e-05,0,0.0,0,0.16750272,0,0,Safe (Both Agree),294712093,18.54442,73.92196
Pune,681979762,1374.4,unclassified,1,40,0,0,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,2.1,2.8862400000000004,1.0,1.0,2.8862400000000004,1.05,0.0155712866585295,4.277079e-06,0,0.0,0,0.25186136,0,0,Safe (Both Agree),681979762,18.60117,74.25839
Delhi,379020178,77.4,residential,1,40,0,29,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.13932,1.8,1.0,0.250776,1.6200000000000003,0.0010751792248444,7.2690846e-06,0,0.0,0,0.023653986,0,0,Safe (Both Agree),379020178,28.68336,77.19066
Delhi,153984164,37.1,tertiary,1,40,0,18,3,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,3.4,0.12614,1.8,1.0,0.227052,2.27052,0.000608976764545,1.8566598e-05,0,0.0,0,0.014024248,0,0,Safe (Both Agree),153984164,28.53179,76.92899
Delhi,78477100,58.8,residential,1,40,0,36,2,1,1,0,0,0,2.7,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.10584,1.8,1.135,0.21623112,1.8387000000000004,0.0004928258781436,7.861601e-06,0,0.0,0,0.006229623,0,0,Safe (Both Agree),78477100,28.70239,77.14696
Pune,217631166,21.6,tertiary,1,40,0,13,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,3.4,0.0734399999999999,1.8,1.0,0.1321919999999999,1.3219199999999998,0.0005181548420084,1.8357712e-06,0,0.0,0,0.0011944643,0,0,Safe (Both Agree),217631166,18.5856,74.0799
Pune,762136823,215.9,residential,1,40,0,6,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.38862,1.48,1.0,0.5751576,1.332,0.0131774999417586,1.6679965e-05,0,0.0,0,0.50035363,1,0,Safe (Both Agree),762136823,18.61875,73.71568
Pune,217659235,62.7,residential,1,40,0,15,2,0,0,0,0,1,0.8,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.11286,1.8,1.04,0.21127392,1.6848,0.0134350437004061,1.7137814e-05,0,0.0,0,0.3299907,0,0,Safe (Both Agree),217659235,18.51622,73.93228
Delhi,169034059,60.8,residential,1,40,0,58,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.10944,1.8,1.0,0.196992,1.62,0.0002371022746805,5.927806e-06,0,0.0,0,0.0017994171,0,0,Safe (Both Agree),169034059,28.63024,77.03196
Pune,108095100,187.8,primary,3,40,1,17,5,0,4,0,5,0,9.8,1155.4,30.4,0.0,603,61.0,1,1,1,0,3,1,8.2,1.53996,1.8,1.49,4.13017272,10.996199999999998,0.9983294057763102,0.99766785,1,1.0,1,0.98392266,1,1,Confirmed Black Spot,108095100,18.50662,73.82395
Pune,857036340,58.9,residential,1,40,0,21,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.1060199999999999,1.8,1.0,0.1908359999999999,1.62,0.0122781448008272,1.9894345e-05,0,0.0,0,0.45004112,0,0,Safe (Both Agree),857036340,18.56363,74.03304
Pune,572126835,143.8,tertiary,1,40,0,6,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,3.4,0.48892,1.48,1.0,0.7236016000000001,2.516,0.0131950560466236,7.316925e-05,0,0.0,0,0.5273045,1,0,Safe (Both Agree),572126835,18.08536,74.91936
Pune,217278878,323.5,residential,1,40,0,18,2,2,1,0,0,0,4.2,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,1.8,0.5823,1.8,1.21,1.2682494,1.9602,0.0086710444323307,3.3120636e-05,0,0.0,0,0.044905704,0,0,Safe (Both Agree),217278878,18.48312,73.81406
Pune,"[815335434, 815335444]",378.7,primary,2,40,1,7,5,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,8.2,3.1053399999999995,1.56,1.0,4.8443304,6.396,0.9852713165973664,0.9268239,1,0.9945,1,0.89223397,1,1,Confirmed Black Spot,"[815335434, 815335444]",18.53369,73.86094
Delhi,243350954,71.7,residential,1,40,0,76,2,1,0,0,0,0,1.5,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.12906,1.8,1.075,0.2497311,1.7414999999999998,0.0005142706877457,6.9193507e-06,0,0.0,0,0.0010612792,0,0,Safe (Both Agree),243350954,28.64553,77.10968
Pune,160388919,36.2,residential,1,40,0,31,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.06516,1.8,1.0,0.117288,1.17288,0.0029277220809096,8.636406e-06,0,0.0,0,0.15747857,0,0,Safe (Both Agree),160388919,18.46824,73.85014
Pune,68338353,18.1,residential,1,40,0,28,2,1,4,0,0,0,6.3,1155.4,30.4,0.0,603,61.0,0,1,1,0,2,0,1.8,0.03258,1.8,1.315,0.07711686,0.7711686,0.0009466011890483,1.3064387e-06,0,0.0,0,0.00017721325,0,0,Safe (Both Agree),68338353,18.5033,73.8389
Delhi,1081737885,48.1,residential,1,40,0,70,2,1,1,0,0,0,2.7,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.08658,1.8,1.135,0.17688294,1.7688294000000002,0.0002382623083235,5.947251e-06,0,0.0,0,0.0018351733,0,0,Safe (Both Agree),1081737885,28.64362,77.0917
Delhi,1123830791,29.5,residential,1,40,0,54,2,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0531,1.8,1.05,0.100359,1.00359,0.0018563155873738,1.5166545e-06,0,0.0,0,0.000448673,0,0,Safe (Both Agree),1123830791,28.58997,77.24653
Delhi,423126573,81.4,residential,1,40,0,28,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.14652,1.8,1.0,0.263736,1.62,0.0011004381899554,8.190095e-06,0,0.0,0,0.029931879,0,0,Safe (Both Agree),423126573,28.70123,77.07798
Pune,128913679,88.2,tertiary,1,40,0,40,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,3.4,0.29988,1.8,1.0,0.5397839999999999,3.059999999999999,0.0110987705918391,0.00029803402,0,0.0,0,0.31494227,0,0,Safe (Both Agree),128913679,18.14685,74.58311
Pune,859126365,69.1,residential,1,40,0,5,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.1243799999999999,1.4,1.0,0.1741319999999999,1.26,0.0131853236829849,1.0327165e-05,0,0.0,0,0.5858743,1,0,Safe (Both Agree),859126365,18.61924,74.11202
Delhi,287870802,212.9,primary,2,40,1,63,5,1,0,0,2,0,3.5,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,1.74578,1.8,1.175,3.6923247,8.6715,0.9915648933046164,0.98909736,1,1.0,1,0.89957935,1,1,Confirmed Black Spot,287870802,28.49907,77.29559
Delhi,1078983152,79.3,residential,1,40,0,44,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.14274,1.8,1.0,0.256932,1.62,0.0005726250953414,6.735745e-06,0,0.0,0,0.009576616,0,0,Safe (Both Agree),1078983152,28.72753,77.02557
Delhi,191213333,11.8,residential,1,40,0,68,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.02124,1.8,1.0,0.038232,0.38232,7.232385903773035e-05,6.474886e-07,0,0.0,0,2.6649846e-05,0,0,Safe (Both Agree),191213333,28.50986,77.33819
Delhi,"[176492661, 585446278]",262.8,secondary,1,40,1,6,4,1,0,0,4,0,5.5,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,1.47168,1.48,1.275,2.77706016,5.2836,0.8413744699443106,0.9034796,1,0.5731,1,0.630704,1,1,Confirmed Black Spot,"[176492661, 585446278]",28.59662,77.24068
Delhi,303304888,23.3,residential,1,40,0,79,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.04194,1.8,1.0,0.075492,0.7549200000000001,7.232385903773035e-05,1.0053296e-06,0,0.0,0,0.0001145085,0,0,Safe (Both Agree),303304888,28.69344,77.26247
Delhi,179847598,77.8,residential,1,40,0,15,2,2,0,0,1,0,4.0,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.14004,1.8,1.2,0.3024864,1.944,0.0064099365196717,1.3480043e-05,0,0.0,0,0.04067627,0,0,Safe (Both Agree),179847598,28.56968,77.16164
Pune,"[448920274, 859353227, 448920275]",391.3,residential,1,40,0,16,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.7043400000000001,1.8,1.0,1.2678120000000002,1.62,0.0151240017421029,2.6822152e-05,0,0.0,0,0.2283544,0,0,Safe (Both Agree),"[448920274, 859353227, 448920275]",18.67129,73.79404
Delhi,715639619,35.0,residential,1,40,0,31,2,2,2,1,0,0,6.7,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.063,1.8,1.335,0.151389,1.5138900000000002,7.582393049671708e-05,4.8950296e-06,0,0.0,0,0.0030372953,0,0,Safe (Both Agree),715639619,28.68258,77.20467
Pune,1097888850,80.1,residential,1,40,0,11,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.14418,1.8,1.0,0.259524,1.6200000000000006,0.0131768650975207,2.312741e-05,0,0.0,0,0.6402069,1,0,Safe (Both Agree),1097888850,18.54137,73.85269
Pune,319043032,229.9,residential,1,40,0,8,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.4138199999999999,1.64,1.0,0.6786648,1.476,0.0131774999417586,1.7193424e-05,0,0.0,0,0.38202623,0,0,Safe (Both Agree),319043032,18.16862,74.58249
Delhi,423291153,33.9,residential,1,40,0,57,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.06102,1.8,1.0,0.109836,1.09836,7.232385903773035e-05,2.2352267e-06,0,0.0,0,0.0005997293,0,0,Safe (Both Agree),423291153,28.693,77.27452
Pune,858454396,37.1,residential,1,40,0,22,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.06678,1.8,1.0,0.120204,1.2020400000000002,0.012334495114244,1.0866176e-05,0,0.0,0,0.33398452,0,0,Safe (Both Agree),858454396,18.52754,73.99359
Pune,1194704669,138.3,residential,1,40,0,1,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,0.24894,1.08,1.0,0.2688552,0.972,0.009519037993346,3.937887e-06,0,0.0,0,0.06454223,0,0,Safe (Both Agree),1194704669,18.47411,74.30658
Delhi,423105636,80.3,residential,1,40,0,21,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.14454,1.8,1.0,0.260172,1.62,0.001959607968809,1.0053968e-05,0,0.0,0,0.06996243,0,0,Safe (Both Agree),423105636,28.671,76.99762
Delhi,1248045357,165.9,residential,1,40,0,43,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.29862,1.8,1.0,0.537516,1.62,0.0005723360195169,6.297669e-06,0,0.0,0,0.0052544754,0,0,Safe (Both Agree),1248045357,28.50746,77.32096
Delhi,1253188528,55.6,secondary,1,40,1,18,4,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,1,5.6,0.31136,1.8,1.0,0.5604480000000001,5.040000000000001,0.982690429909156,0.9951866,1,0.9861,1,0.87151456,1,1,Confirmed Black Spot,1253188528,28.59665,77.20703
Pune,"[225649484, 1339180638, 225649479]",534.4,secondary,1,40,0,0,4,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,0,0,0,1,0,5.6,2.99264,1.0,1.0,2.99264,2.8,0.1273938529189877,9.597539e-05,0,0.0001,0,0.27576882,0,0,Safe (Both Agree),"[225649484, 1339180638, 225649479]",19.11636,74.13074
Pune,1333200614,45.1,trunk,1,40,0,6,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,0.48708,1.48,1.0,0.7208784000000001,7.208784000000001,0.9828234330417344,0.999694,1,0.9976,1,0.5192884,1,1,Confirmed Black Spot,1333200614,18.52292,74.04535
Delhi,"[1272998249, 1272998252, 76834899, 76834904, 447654046]",501.9,trunk,1,40,1,22,6,1,2,0,7,0,10.9,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,10.8,5.420520000000001,1.8,1.545,15.074466120000002,15.017400000000004,0.9843319780928996,0.9617325,1,1.0,1,0.8864324,1,1,Confirmed Black Spot,"[1272998249, 1272998252, 76834899, 76834904, 447654046]",28.61698,77.28776
Delhi,1250655888,26.3,residential,1,40,0,23,2,2,0,0,0,0,3.0,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.04734,1.8,1.15,0.0979937999999999,0.979938,0.0002593649077583,2.1453595e-06,0,0.0,0,0.00041588888,0,0,Safe (Both Agree),1250655888,28.64801,77.17648
Delhi,423345725,36.7,residential,1,40,0,29,2,0,2,0,0,0,2.4,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.06606,1.8,1.12,0.13317696,1.3317696000000003,0.0001462685162779,3.5128776e-06,0,0.0,0,0.0049974713,0,0,Safe (Both Agree),423345725,28.64987,77.03062
Delhi,191207520,23.0,residential,1,40,0,28,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0414,1.8,1.0,0.07452,0.7452,0.0001653932475647,9.969203e-07,0,0.0,0,0.00048304058,0,0,Safe (Both Agree),191207520,28.50044,77.32223
Delhi,206709467,38.2,residential,1,40,0,32,2,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.06876,1.8,1.06,0.13119408,1.3119408,0.0001465332237478,3.243662e-06,0,0.0,0,0.007218746,0,0,Safe (Both Agree),206709467,28.56055,77.25056
Delhi,423396525,9.8,residential,1,40,0,22,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.01764,1.8,1.0,0.031752,0.31752,0.0002458722010575,6.5263913e-07,0,0.0,0,0.000118460724,0,0,Safe (Both Agree),423396525,28.74796,77.14773
Delhi,1187268480,80.3,secondary,2,40,1,41,4,0,2,0,2,0,4.4,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,0.4496799999999999,1.8,1.22,0.98749728,6.1488,0.9871138977311494,0.99575895,1,0.9993,1,0.94279385,1,1,Confirmed Black Spot,1187268480,28.60245,77.23177
Delhi,370160291,263.1,secondary,1,40,0,21,4,2,3,1,0,0,7.899999999999999,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,5.6,1.4733600000000002,1.8,1.395,3.699606960000001,7.030800000000001,0.937448666777614,0.9945168,1,0.9992,1,0.05023753,0,1,Confirmed Black Spot,370160291,28.75245,77.15121
Pune,217544990,1031.6,tertiary,1,40,0,0,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,3.4,3.5074399999999994,1.0,1.0,3.5074399999999994,1.7,0.0155670123988381,9.245099e-06,0,0.0,0,0.26144707,0,0,Safe (Both Agree),217544990,18.67005,74.22234
Delhi,423351845,14.5,residential,1,40,0,18,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.0261,1.8,1.0,0.04698,0.4698,0.0002458722010575,6.6505635e-07,0,0.0,0,0.00014548448,0,0,Safe (Both Agree),423351845,28.55733,77.04761
Delhi,293153145,144.4,living_street,1,40,0,31,1,0,0,0,1,0,1.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.0,0.1444,1.8,1.05,0.272916,0.945,0.003570756255645,5.706422e-06,0,0.0,0,0.020215392,0,0,Safe (Both Agree),293153145,28.6382,77.21468
Pune,436395565,37.4,residential,1,40,0,11,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.0673199999999999,1.8,1.0,0.1211759999999999,1.21176,0.0121892775218738,1.1441271e-05,0,0.0,0,0.5026214,1,0,Safe (Both Agree),436395565,18.63846,73.76582
Delhi,77743762,87.6,primary_link,1,40,1,14,4,0,0,0,1,1,1.8,723.7,30.2,0.0,11320,97.5,1,1,0,0,2,0,2.1,0.18396,1.8,1.09,0.36092952,2.0601000000000007,0.959966820229974,0.95605433,1,0.0001,0,0.71000016,1,1,Safe (Both Agree),77743762,28.69731,77.15659
Pune,1371161518,175.1,residential,1,40,0,1,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,1.8,0.31518,1.08,1.0,0.3403944,0.972,0.009519037993346,3.895931e-06,0,0.0,0,0.06931263,0,0,Safe (Both Agree),1371161518,18.19516,73.80354
Delhi,76965047,62.9,residential,1,40,0,67,2,2,0,0,2,0,5.0,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.11322,1.8,1.25,0.254745,2.025,0.0028207029163276,9.384402e-06,0,0.0,0,0.0025631606,0,0,Safe (Both Agree),76965047,28.61506,77.31487
Delhi,1254768992,34.1,residential,1,40,0,19,2,1,0,0,0,0,1.5,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.06138,1.8,1.075,0.1187703,1.187703,0.0006253020556468,3.933762e-06,0,0.0,0,0.0038687126,0,0,Safe (Both Agree),1254768992,28.61264,77.33405
Delhi,1050945367,87.9,residential,1,40,0,50,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.15822,1.8,1.0,0.284796,1.62,0.000660398202201,7.39349e-06,0,0.0,0,0.0039811884,0,0,Safe (Both Agree),1050945367,28.69881,77.04678
Delhi,822454272,33.1,residential,1,40,0,54,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.05958,1.8,1.0,0.107244,1.07244,7.232385903773035e-05,2.2352267e-06,0,0.0,0,0.000771065,0,0,Safe (Both Agree),822454272,28.65246,77.28896
Delhi,424012931,91.2,residential,1,40,0,24,2,0,1,0,2,0,3.2,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.16416,1.8,1.16,0.3427660800000001,1.8792000000000004,0.0069385596657739,8.666546e-06,0,0.0,0,0.048927084,0,0,Safe (Both Agree),424012931,28.6542,77.13109
Delhi,776300447,46.1,residential,1,40,0,67,2,1,1,0,0,0,2.7,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.08298,1.8,1.135,0.16952814,1.6952814,0.0002996993665385,5.7806897e-06,0,0.0,0,0.0018979504,0,0,Safe (Both Agree),776300447,28.64427,77.09917
Pune,164455435,894.1,tertiary,1,40,0,0,3,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,0,0,0,0,0,3.4,3.03994,1.0,1.0,3.03994,1.7,0.0155670123988381,9.245099e-06,0,0.0,0,0.33807224,0,0,Safe (Both Agree),164455435,18.67365,73.54299
Delhi,1367741379,95.2,residential,1,40,0,49,2,16,11,0,0,0,37.2,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.17136,1.8,2.0,0.6168960000000001,3.24,0.0272591681551662,0.0004873881,0,0.0001,0,0.5012455,1,0,Safe (Both Agree),1367741379,28.62316,77.29009
Delhi,170979744,56.1,residential,1,40,0,18,2,0,1,0,0,0,1.2,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.10098,1.8,1.06,0.19266984,1.7172,0.0085317062068783,9.716536e-06,0,0.0,0,0.08584431,0,0,Safe (Both Agree),170979744,28.612,77.334
Delhi,1122561452,19.4,residential,1,40,0,71,2,0,0,0,0,0,0.0,723.7,30.2,0.0,11320,97.5,0,1,0,0,1,0,1.8,0.03492,1.8,1.0,0.062856,0.6285599999999999,7.232385903773035e-05,6.9889927e-07,0,0.0,0,4.0258594e-05,0,0,Safe (Both Agree),1122561452,28.68388,77.1445
Delhi,1468679445,28.6,primary,1,50,1,31,5,1,3,4,1,0,11.3,723.7,30.2,0.0,11320,97.5,1,1,1,0,3,1,8.2,0.2345199999999999,1.8,1.565,0.66064284,6.6064284,0.9576721961091555,0.9836686,1,0.9486,1,0.75819135,1,1,Confirmed Black Spot,1468679445,28.70451,77.18955
Pune,238426466,127.2,trunk,1,40,0,14,6,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,1,1,0,0,2,1,10.8,1.3737600000000003,1.8,1.0,2.4727680000000007,9.720000000000004,0.9870036683465856,0.999944,1,1.0,1,0.4895793,0,1,Confirmed Black Spot,238426466,19.11805,74.17249
Delhi,423867587,138.4,residential,1,40,0,43,2,2,0,0,0,0,3.0,723.7,30.2,0.0,11320,97.5,0,1,1,0,2,0,1.8,0.24912,1.8,1.15,0.5156784,1.863,0.0005269973696624,9.2635355e-06,0,0.0,0,0.0019579001,0,0,Safe (Both Agree),423867587,28.63212,77.0389
Pune,1296300106,42.0,residential,1,40,0,6,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.0756,1.48,1.0,0.111888,1.11888,0.0121892775218738,7.534131e-06,0,0.0,0,0.42793998,0,0,Safe (Both Agree),1296300106,18.69408,73.81185
Pune,855678884,96.6,residential,1,40,0,5,2,0,0,0,0,0,0.0,1155.4,30.4,0.0,603,61.0,0,1,0,0,1,0,1.8,0.17388,1.4,1.0,0.2434319999999999,1.26,0.0131768650975207,1.0534635e-05,0,0.0,0,0.5554864,1,0,Safe (Both Agree),855678884,18.72354,73.76809
